Fecha,Productos,Unidad de medida (Mayorista),Equiv. (kg./lt) (Mayorista),Mayorista - Precio Min.,Mayorista - Precio Prom.,Mayorista - Precio Max.,Unidad de medida (Minorista),Equiv. (kg./lt) (Minorista),Minorista - Precio Min.,Minorista - Precio Prom.,Minorista - Precio Max.
11/07/2026 09:20:27,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.46,4.69,4.92
11/07/2026 09:23:16,Papa,Saco,50.0,1.5,1.58,1.66,Kilogramo,1.0,2.38,2.5,2.62
11/07/2026 09:33:10,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.54,4.78,5.02
11/07/2026 09:36:14,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.99,3.15,3.31
11/07/2026 09:42:05,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.71,4.96,5.21
11/07/2026 09:42:35,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.7,3.9,4.09
11/07/2026 09:45:35,Cebolla,Saco,45.0,1.76,1.85,1.94,Kilogramo,1.0,2.85,3.0,3.15
11/07/2026 09:51:05,Choclo,Ciento,40.0,3.34,3.52,3.7,Kilogramo,1.0,4.75,5.0,5.25
11/07/2026 09:54:24,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,3.17,3.34,3.51
11/07/2026 09:56:04,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.81,4.01,4.21
11/07/2026 09:59:51,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.58,4.82,5.06
11/07/2026 10:05:58,Zanahoria,Saco,50.0,2.26,2.38,2.5,Kilogramo,1.0,3.61,3.8,3.99
11/07/2026 10:06:25,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,3.91,4.12,4.33
11/07/2026 10:06:33,Cebolla,Saco,45.0,1.63,1.72,1.81,Kilogramo,1.0,2.85,3.0,3.15
11/07/2026 10:14:27,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.39,2.52,2.65
11/07/2026 10:26:38,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.22,4.44,4.66
11/07/2026 10:29:53,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.83,2.98,3.13
11/07/2026 10:33:05,Tomate,Cajón,20.0,2.69,2.83,2.97,Kilogramo,1.0,4.27,4.5,4.73
11/07/2026 10:38:18,Papa,Saco,50.0,1.53,1.61,1.69,Kilogramo,1.0,2.38,2.5,2.62
11/07/2026 10:41:50,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.18,2.29,2.4
11/07/2026 10:44:33,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.43,4.66,4.89
11/07/2026 10:50:56,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,3.99,4.2,4.41
11/07/2026 10:51:37,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.34,4.57,4.8
11/07/2026 11:08:31,Cebolla,Saco,45.0,1.73,1.82,1.91,Kilogramo,1.0,2.85,3.0,3.15
11/07/2026 11:15:57,Cebolla,Saco,45.0,1.64,1.73,1.82,Kilogramo,1.0,2.85,3.0,3.15
11/07/2026 11:23:08,Cebolla,Saco,45.0,1.86,1.96,2.06,Kilogramo,1.0,2.85,3.0,3.15
11/07/2026 11:25:35,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.64,2.78,2.92
11/07/2026 11:27:47,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,3.12,3.28,3.44
11/07/2026 11:39:41,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,3.13,3.3,3.46
11/07/2026 11:41:40,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.92,5.18,5.44
11/07/2026 11:42:22,Choclo,Ciento,40.0,2.95,3.11,3.27,Kilogramo,1.0,4.75,5.0,5.25
11/07/2026 11:44:32,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.39,2.52,2.65
11/07/2026 11:45:59,Papa,Saco,50.0,1.57,1.65,1.73,Kilogramo,1.0,2.38,2.5,2.62
11/07/2026 11:46:29,Zanahoria,Saco,50.0,1.87,1.97,2.07,Kilogramo,1.0,3.61,3.8,3.99
11/07/2026 11:49:28,Choclo,Ciento,40.0,3.36,3.54,3.72,Kilogramo,1.0,4.75,5.0,5.25
11/07/2026 11:51:32,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.93,4.14,4.35
11/07/2026 11:52:46,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.53,2.66,2.79
11/07/2026 11:55:37,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,3.79,3.99,4.19
11/07/2026 11:56:52,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,3.13,3.29,3.45
11/07/2026 11:58:32,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.87,3.02,3.17
11/07/2026 11:58:35,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.25,4.47,4.69
11/07/2026 12:02:31,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.31,2.43,2.55
11/07/2026 12:04:45,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.43,2.56,2.69
11/07/2026 12:12:42,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,3.13,3.3,3.46
11/07/2026 12:29:05,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.33,2.45,2.57
11/07/2026 12:31:34,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.38,3.56,3.74
11/07/2026 12:46:47,Choclo,Ciento,40.0,3.12,3.28,3.44,Kilogramo,1.0,4.75,5.0,5.25
11/07/2026 12:55:37,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.74,2.88,3.02
11/07/2026 12:56:42,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.94,3.1,3.26
11/07/2026 12:58:55,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.26,2.38,2.5
11/07/2026 13:05:58,Zanahoria,Saco,50.0,1.95,2.05,2.15,Kilogramo,1.0,3.61,3.8,3.99
11/07/2026 13:09:43,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.09,2.2,2.31
11/07/2026 13:10:05,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.79,5.04,5.29
11/07/2026 13:15:35,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.37,2.49,2.61
11/07/2026 13:17:09,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.7,4.95,5.2
11/07/2026 13:24:54,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.21,2.33,2.45
11/07/2026 13:38:02,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.55,2.68,2.81
11/07/2026 13:43:20,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.29,4.52,4.75
11/07/2026 13:43:49,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.23,3.4,3.57
11/07/2026 13:52:41,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.77,5.02,5.27
11/07/2026 13:59:17,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,4.02,4.23,4.44
11/07/2026 13:59:26,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.57,2.71,2.85
11/07/2026 14:00:55,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.5,2.63,2.76
11/07/2026 14:03:50,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.32,2.44,2.56
11/07/2026 14:08:23,Choclo,Ciento,40.0,2.88,3.03,3.18,Kilogramo,1.0,4.75,5.0,5.25
11/07/2026 14:10:20,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.53,2.66,2.79
11/07/2026 14:10:40,Zanahoria,Saco,50.0,2.18,2.29,2.4,Kilogramo,1.0,3.61,3.8,3.99
11/07/2026 14:22:37,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.28,4.51,4.74
11/07/2026 14:24:04,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.78,5.03,5.28
11/07/2026 14:26:25,Zanahoria,Saco,50.0,2.13,2.24,2.35,Kilogramo,1.0,3.61,3.8,3.99
11/07/2026 14:31:47,Tomate,Cajón,20.0,2.62,2.76,2.9,Kilogramo,1.0,4.27,4.5,4.73
11/07/2026 14:32:45,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.79,5.04,5.29
11/07/2026 14:38:12,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.41,2.54,2.67
11/07/2026 14:40:08,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,3.92,4.13,4.34
11/07/2026 14:45:13,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.57,4.81,5.05
11/07/2026 14:49:19,Cebolla,Saco,45.0,1.52,1.6,1.68,Kilogramo,1.0,2.85,3.0,3.15
11/07/2026 14:52:48,Cebolla,Saco,45.0,1.91,2.01,2.11,Kilogramo,1.0,2.85,3.0,3.15
11/07/2026 14:53:35,Cebolla,Saco,45.0,1.53,1.61,1.69,Kilogramo,1.0,2.85,3.0,3.15
11/07/2026 15:14:10,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.34,2.46,2.58
11/07/2026 15:29:37,Choclo,Ciento,40.0,3.19,3.36,3.53,Kilogramo,1.0,4.75,5.0,5.25
11/07/2026 15:32:15,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.67,4.92,5.17
11/07/2026 15:34:11,Choclo,Ciento,40.0,2.91,3.06,3.21,Kilogramo,1.0,4.75,5.0,5.25
11/07/2026 15:38:22,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.3,4.53,4.76
11/07/2026 15:38:39,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.63,2.77,2.91
11/07/2026 15:40:01,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.48,3.66,3.84
11/07/2026 15:49:52,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.61,2.75,2.89
11/07/2026 15:54:09,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.53,2.66,2.79
11/07/2026 15:58:32,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.36,3.54,3.72
11/07/2026 15:59:58,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.14,2.25,2.36
11/07/2026 16:02:03,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.65,2.79,2.93
11/07/2026 16:14:17,Papa,Saco,50.0,1.37,1.44,1.51,Kilogramo,1.0,2.38,2.5,2.62
11/07/2026 16:16:15,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.5,3.68,3.86
11/07/2026 16:16:44,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.29,3.46,3.63
11/07/2026 16:23:22,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.9,5.16,5.42
11/07/2026 16:36:08,Zanahoria,Saco,50.0,2.18,2.3,2.42,Kilogramo,1.0,3.61,3.8,3.99
11/07/2026 16:41:21,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.48,4.72,4.96
11/07/2026 16:42:13,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.89,3.04,3.19
11/07/2026 16:44:25,Zanahoria,Saco,50.0,2.22,2.34,2.46,Kilogramo,1.0,3.61,3.8,3.99
11/07/2026 16:45:26,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.69,3.88,4.07
11/07/2026 16:48:45,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.75,5.0,5.25
11/07/2026 16:51:57,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.41,3.59,3.77
11/07/2026 16:57:50,Tomate,Cajón,20.0,2.97,3.13,3.29,Kilogramo,1.0,4.27,4.5,4.73
11/07/2026 17:01:04,Cebolla,Saco,45.0,1.74,1.83,1.92,Kilogramo,1.0,2.85,3.0,3.15
11/07/2026 17:03:30,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,3.84,4.04,4.24
11/07/2026 17:06:37,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.74,2.88,3.02
11/07/2026 17:16:33,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.37,2.49,2.61
11/07/2026 17:17:12,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.45,4.68,4.91
11/07/2026 17:20:19,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,5.25,5.53,5.81
11/07/2026 17:25:28,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,3.08,3.24,3.4
11/07/2026 17:28:12,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.95,3.11,3.27
11/07/2026 17:43:10,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,3.15,3.32,3.49
11/07/2026 17:47:13,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.66,4.91,5.16
11/07/2026 17:51:07,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.56,4.8,5.04
11/07/2026 17:56:57,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.61,4.85,5.09
11/07/2026 18:07:28,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,3.86,4.06,4.26
11/07/2026 18:09:18,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,3.84,4.04,4.24
11/07/2026 18:12:58,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.42,2.55,2.68
11/07/2026 18:25:08,Zanahoria,Saco,50.0,2.04,2.15,2.26,Kilogramo,1.0,3.61,3.8,3.99
11/07/2026 18:32:19,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.14,2.25,2.36
11/07/2026 18:33:18,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.34,4.57,4.8
11/07/2026 18:40:38,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.19,3.36,3.53
11/07/2026 18:50:17,Papa,Saco,50.0,1.49,1.57,1.65,Kilogramo,1.0,2.38,2.5,2.62
11/07/2026 18:57:06,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.89,5.15,5.41
11/07/2026 18:57:16,Choclo,Ciento,40.0,3.38,3.56,3.74,Kilogramo,1.0,4.75,5.0,5.25
11/07/2026 18:59:54,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.99,5.25,5.51
12/07/2026 06:01:05,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.24,4.46,4.68
12/07/2026 06:03:57,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.24,2.36,2.48
12/07/2026 06:07:09,Papa,Saco,50.0,1.4,1.47,1.54,Kilogramo,1.0,2.38,2.5,2.62
12/07/2026 06:10:19,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.6,2.74,2.88
12/07/2026 06:11:13,Tomate,Cajón,20.0,2.93,3.08,3.23,Kilogramo,1.0,4.27,4.5,4.73
12/07/2026 06:19:17,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.53,4.77,5.01
12/07/2026 06:20:06,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.89,4.09,4.29
12/07/2026 06:22:21,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.0,4.21,4.42
12/07/2026 06:23:04,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.31,4.54,4.77
12/07/2026 06:29:41,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,5.16,5.43,5.7
12/07/2026 06:37:10,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.23,3.4,3.57
12/07/2026 06:41:20,Papa,Saco,50.0,1.61,1.7,1.78,Kilogramo,1.0,2.38,2.5,2.62
12/07/2026 06:45:01,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.36,2.48,2.6
12/07/2026 06:47:36,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,3.89,4.09,4.29
12/07/2026 06:48:28,Choclo,Ciento,40.0,3.16,3.33,3.5,Kilogramo,1.0,4.75,5.0,5.25
12/07/2026 06:52:11,Choclo,Ciento,40.0,3.17,3.34,3.51,Kilogramo,1.0,4.75,5.0,5.25
12/07/2026 06:57:36,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.47,2.6,2.73
12/07/2026 06:58:07,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.19,4.41,4.63
12/07/2026 07:00:22,Papa,Saco,50.0,1.58,1.66,1.74,Kilogramo,1.0,2.38,2.5,2.62
12/07/2026 07:04:54,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.93,4.14,4.35
12/07/2026 07:07:49,Choclo,Ciento,40.0,2.85,3.0,3.15,Kilogramo,1.0,4.75,5.0,5.25
12/07/2026 07:12:24,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.94,3.1,3.26
12/07/2026 07:26:24,Cebolla,Saco,45.0,1.66,1.75,1.84,Kilogramo,1.0,2.85,3.0,3.15
12/07/2026 07:28:01,Tomate,Cajón,20.0,2.98,3.14,3.3,Kilogramo,1.0,4.27,4.5,4.73
12/07/2026 07:35:21,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.4,4.63,4.86
12/07/2026 07:36:20,Zanahoria,Saco,50.0,1.96,2.06,2.16,Kilogramo,1.0,3.61,3.8,3.99
12/07/2026 07:45:53,Choclo,Ciento,40.0,2.82,2.97,3.12,Kilogramo,1.0,4.75,5.0,5.25
12/07/2026 07:46:14,Choclo,Ciento,40.0,2.84,2.99,3.14,Kilogramo,1.0,4.75,5.0,5.25
12/07/2026 07:51:07,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,3.06,3.22,3.38
12/07/2026 07:53:57,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.95,3.11,3.27
12/07/2026 07:54:27,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.75,5.0,5.25
12/07/2026 07:59:40,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.23,3.4,3.57
12/07/2026 08:00:49,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.18,3.35,3.52
12/07/2026 08:02:31,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.6,3.79,3.98
12/07/2026 08:09:13,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.28,4.51,4.74
12/07/2026 08:17:32,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,3.18,3.35,3.52
12/07/2026 08:17:49,Papa,Saco,50.0,1.69,1.78,1.87,Kilogramo,1.0,2.38,2.5,2.62
12/07/2026 08:22:46,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.24,4.46,4.68
12/07/2026 08:22:57,Cebolla,Saco,45.0,1.67,1.76,1.85,Kilogramo,1.0,2.85,3.0,3.15
12/07/2026 08:23:08,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.68,2.82,2.96
12/07/2026 08:30:12,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.19,2.31,2.43
12/07/2026 08:30:37,Tomate,Cajón,20.0,2.4,2.53,2.66,Kilogramo,1.0,4.27,4.5,4.73
12/07/2026 08:41:09,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.98,5.24,5.5
12/07/2026 08:42:49,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,3.15,3.32,3.49
12/07/2026 08:47:02,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.6,4.84,5.08
12/07/2026 08:51:21,Zanahoria,Saco,50.0,1.91,2.01,2.11,Kilogramo,1.0,3.61,3.8,3.99
12/07/2026 09:06:48,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.19,4.41,4.63
12/07/2026 09:08:14,Choclo,Ciento,40.0,2.68,2.82,2.96,Kilogramo,1.0,4.75,5.0,5.25
12/07/2026 09:11:55,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.5,2.63,2.76
12/07/2026 09:31:06,Papa,Saco,50.0,1.61,1.7,1.78,Kilogramo,1.0,2.38,2.5,2.62
12/07/2026 09:31:22,Papa,Saco,50.0,1.58,1.66,1.74,Kilogramo,1.0,2.38,2.5,2.62
12/07/2026 09:32:29,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.42,2.55,2.68
12/07/2026 09:33:32,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.57,4.81,5.05
12/07/2026 09:36:21,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.75,2.89,3.03
12/07/2026 09:48:22,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.5,2.63,2.76
12/07/2026 09:51:44,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,3.94,4.15,4.36
12/07/2026 09:52:14,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.53,3.72,3.91
12/07/2026 09:55:44,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,3.02,3.18,3.34
12/07/2026 10:07:38,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.29,3.46,3.63
12/07/2026 10:15:26,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.7,2.84,2.98
12/07/2026 10:22:12,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.77,5.02,5.27
12/07/2026 10:27:33,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.18,4.4,4.62
12/07/2026 10:34:05,Cebolla,Saco,45.0,1.82,1.92,2.02,Kilogramo,1.0,2.85,3.0,3.15
12/07/2026 10:34:38,Zanahoria,Saco,50.0,2.26,2.38,2.5,Kilogramo,1.0,3.61,3.8,3.99
12/07/2026 10:35:01,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.21,4.43,4.65
12/07/2026 10:35:23,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.96,4.17,4.38
12/07/2026 10:38:32,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.36,3.54,3.72
12/07/2026 10:47:48,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.38,2.51,2.64
12/07/2026 10:51:35,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.66,2.8,2.94
12/07/2026 11:12:32,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.74,2.88,3.02
12/07/2026 11:14:37,Papa,Saco,50.0,1.44,1.52,1.6,Kilogramo,1.0,2.38,2.5,2.62
12/07/2026 11:28:55,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,3.01,3.17,3.33
12/07/2026 11:31:34,Tomate,Cajón,20.0,2.75,2.89,3.03,Kilogramo,1.0,4.27,4.5,4.73
12/07/2026 11:32:37,Papa,Saco,50.0,1.53,1.61,1.69,Kilogramo,1.0,2.38,2.5,2.62
12/07/2026 11:33:58,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,3.91,4.12,4.33
12/07/2026 11:35:03,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.78,2.93,3.08
12/07/2026 11:35:36,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.27,4.49,4.71
12/07/2026 11:36:37,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,4.04,4.25,4.46
12/07/2026 11:38:39,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.19,4.41,4.63
12/07/2026 11:43:57,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.92,4.13,4.34
12/07/2026 11:50:41,Tomate,Cajón,20.0,2.78,2.93,3.08,Kilogramo,1.0,4.27,4.5,4.73
12/07/2026 11:52:49,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.26,3.43,3.6
12/07/2026 11:59:06,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,5.08,5.35,5.62
12/07/2026 12:27:48,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.67,4.92,5.17
12/07/2026 12:30:45,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.63,2.77,2.91
12/07/2026 12:35:04,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,3.76,3.96,4.16
12/07/2026 12:48:00,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.6,4.84,5.08
12/07/2026 12:52:13,Cebolla,Saco,45.0,1.61,1.7,1.78,Kilogramo,1.0,2.85,3.0,3.15
12/07/2026 12:55:18,Tomate,Cajón,20.0,2.4,2.53,2.66,Kilogramo,1.0,4.27,4.5,4.73
12/07/2026 12:58:48,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.76,5.01,5.26
12/07/2026 12:58:49,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,4.03,4.24,4.45
12/07/2026 13:05:10,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.15,2.26,2.37
12/07/2026 13:06:58,Choclo,Ciento,40.0,2.83,2.98,3.13,Kilogramo,1.0,4.75,5.0,5.25
12/07/2026 13:16:58,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.68,2.82,2.96
12/07/2026 13:20:17,Tomate,Cajón,20.0,2.63,2.77,2.91,Kilogramo,1.0,4.27,4.5,4.73
12/07/2026 13:34:00,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.18,2.3,2.42
12/07/2026 13:36:52,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.59,2.73,2.87
12/07/2026 13:40:30,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.57,4.81,5.05
12/07/2026 13:45:49,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.74,3.94,4.14
